pokemon_id,name,is_legendary,is_mythical,evolves_from_id,evolution_chain_url,growth_rate,created_at,gacha_tier
908,meowscarada,false,false,907,https://pokeapi.co/api/v2/evolution-chain/478/,medium-slow,2026-03-06 14:20:52.586903+00,3
909,fuecoco,false,false,,https://pokeapi.co/api/v2/evolution-chain/479/,medium-slow,2026-03-06 14:20:55.829779+00,4
910,crocalor,false,false,909,https://pokeapi.co/api/v2/evolution-chain/479/,medium-slow,2026-03-06 14:20:59.488125+00,3
911,skeledirge,false,false,910,https://pokeapi.co/api/v2/evolution-chain/479/,medium-slow,2026-03-06 14:21:04.144368+00,3
912,quaxly,false,false,,https://pokeapi.co/api/v2/evolution-chain/480/,medium-slow,2026-03-06 14:21:07.626934+00,4
913,quaxwell,false,false,912,https://pokeapi.co/api/v2/evolution-chain/480/,medium-slow,2026-03-06 14:21:11.549311+00,3
914,quaquaval,false,false,913,https://pokeapi.co/api/v2/evolution-chain/480/,medium-slow,2026-03-06 14:21:16.493602+00,3
915,lechonk,false,false,,https://pokeapi.co/api/v2/evolution-chain/481/,medium,2026-03-06 14:21:20.08875+00,3
916,oinkologne,false,false,915,https://pokeapi.co/api/v2/evolution-chain/481/,medium,2026-03-06 14:21:24.104742+00,3
917,tarountula,false,false,,https://pokeapi.co/api/v2/evolution-chain/482/,slow-then-very-fast,2026-03-06 14:21:28.032179+00,3
918,spidops,false,false,917,https://pokeapi.co/api/v2/evolution-chain/482/,slow-then-very-fast,2026-03-06 14:21:32.27191+00,3
919,nymble,false,false,,https://pokeapi.co/api/v2/evolution-chain/483/,medium,2026-03-06 14:21:35.830689+00,3
920,lokix,false,false,919,https://pokeapi.co/api/v2/evolution-chain/483/,medium,2026-03-06 14:21:40.695009+00,3
921,pawmi,false,false,,https://pokeapi.co/api/v2/evolution-chain/484/,medium,2026-03-06 14:21:44.924382+00,3
922,pawmo,false,false,921,https://pokeapi.co/api/v2/evolution-chain/484/,medium,2026-03-06 14:21:48.998396+00,3
923,pawmot,false,false,922,https://pokeapi.co/api/v2/evolution-chain/484/,medium,2026-03-06 14:21:57.367757+00,3
924,tandemaus,false,false,,https://pokeapi.co/api/v2/evolution-chain/485/,fast,2026-03-06 14:22:01.43425+00,3
925,maushold,false,false,924,https://pokeapi.co/api/v2/evolution-chain/485/,fast,2026-03-06 14:22:05.722903+00,3
926,fidough,false,false,,https://pokeapi.co/api/v2/evolution-chain/486/,medium-slow,2026-03-06 14:22:09.626198+00,3
927,dachsbun,false,false,926,https://pokeapi.co/api/v2/evolution-chain/486/,medium-slow,2026-03-06 14:22:13.654015+00,3
928,smoliv,false,false,,https://pokeapi.co/api/v2/evolution-chain/487/,medium-slow,2026-03-06 14:22:17.238219+00,3
929,dolliv,false,false,928,https://pokeapi.co/api/v2/evolution-chain/487/,medium-slow,2026-03-06 14:22:20.763078+00,3
930,arboliva,false,false,929,https://pokeapi.co/api/v2/evolution-chain/487/,medium-slow,2026-03-06 14:22:25.150556+00,3
931,squawkabilly,false,false,,https://pokeapi.co/api/v2/evolution-chain/488/,slow-then-very-fast,2026-03-06 14:22:29.327984+00,3
932,nacli,false,false,,https://pokeapi.co/api/v2/evolution-chain/489/,medium-slow,2026-03-06 14:22:33.027051+00,3
933,naclstack,false,false,932,https://pokeapi.co/api/v2/evolution-chain/489/,medium-slow,2026-03-06 14:22:37.051282+00,3
934,garganacl,false,false,933,https://pokeapi.co/api/v2/evolution-chain/489/,medium-slow,2026-03-06 14:22:41.747471+00,3
935,charcadet,false,false,,https://pokeapi.co/api/v2/evolution-chain/490/,slow,2026-03-06 14:22:44.588378+00,3
936,armarouge,false,false,935,https://pokeapi.co/api/v2/evolution-chain/490/,slow,2026-03-06 14:22:49.278376+00,3
937,ceruledge,false,false,935,https://pokeapi.co/api/v2/evolution-chain/490/,slow,2026-03-06 14:22:53.716754+00,3
938,tadbulb,false,false,,https://pokeapi.co/api/v2/evolution-chain/491/,medium,2026-03-06 14:22:57.220552+00,3
939,bellibolt,false,false,938,https://pokeapi.co/api/v2/evolution-chain/491/,medium,2026-03-06 14:23:00.939312+00,3
940,wattrel,false,false,,https://pokeapi.co/api/v2/evolution-chain/492/,medium-slow,2026-03-06 14:23:04.315924+00,3
941,kilowattrel,false,false,940,https://pokeapi.co/api/v2/evolution-chain/492/,medium-slow,2026-03-06 14:23:07.957953+00,3
942,maschiff,false,false,,https://pokeapi.co/api/v2/evolution-chain/493/,medium-slow,2026-03-06 14:23:11.914851+00,3
943,mabosstiff,false,false,942,https://pokeapi.co/api/v2/evolution-chain/493/,medium-slow,2026-03-06 14:23:19.30582+00,3
944,shroodle,false,false,,https://pokeapi.co/api/v2/evolution-chain/494/,medium-slow,2026-03-06 14:23:23.50245+00,3
945,grafaiai,false,false,944,https://pokeapi.co/api/v2/evolution-chain/494/,medium-slow,2026-03-06 14:23:27.521955+00,3
946,bramblin,false,false,,https://pokeapi.co/api/v2/evolution-chain/495/,medium,2026-03-06 14:23:31.384597+00,3
947,brambleghast,false,false,946,https://pokeapi.co/api/v2/evolution-chain/495/,medium,2026-03-06 14:23:35.28169+00,3
948,toedscool,false,false,,https://pokeapi.co/api/v2/evolution-chain/496/,medium-slow,2026-03-06 14:23:39.664545+00,3
949,toedscruel,false,false,948,https://pokeapi.co/api/v2/evolution-chain/496/,medium-slow,2026-03-06 14:23:44.201681+00,3
950,klawf,false,false,,https://pokeapi.co/api/v2/evolution-chain/497/,medium,2026-03-06 14:23:47.976773+00,3
951,capsakid,false,false,,https://pokeapi.co/api/v2/evolution-chain/498/,medium,2026-03-06 14:23:51.313868+00,3
952,scovillain,false,false,951,https://pokeapi.co/api/v2/evolution-chain/498/,medium,2026-03-06 14:23:59.009488+00,3
953,rellor,false,false,,https://pokeapi.co/api/v2/evolution-chain/499/,fast,2026-03-06 14:24:01.98905+00,3
954,rabsca,false,false,953,https://pokeapi.co/api/v2/evolution-chain/499/,fast,2026-03-06 14:24:06.286322+00,3
955,flittle,false,false,,https://pokeapi.co/api/v2/evolution-chain/500/,medium-slow,2026-03-06 14:24:09.211002+00,3
956,espathra,false,false,955,https://pokeapi.co/api/v2/evolution-chain/500/,medium-slow,2026-03-06 14:24:13.489722+00,3
957,tinkatink,false,false,,https://pokeapi.co/api/v2/evolution-chain/501/,medium-slow,2026-03-06 14:24:17.488442+00,3
958,tinkatuff,false,false,957,https://pokeapi.co/api/v2/evolution-chain/501/,medium-slow,2026-03-06 14:24:21.519927+00,3
959,tinkaton,false,false,958,https://pokeapi.co/api/v2/evolution-chain/501/,medium-slow,2026-03-06 14:24:28.914499+00,3
960,wiglett,false,false,,https://pokeapi.co/api/v2/evolution-chain/502/,medium,2026-03-06 14:24:32.188663+00,3
961,wugtrio,false,false,960,https://pokeapi.co/api/v2/evolution-chain/502/,medium,2026-03-06 14:24:35.884321+00,3
962,bombirdier,false,false,,https://pokeapi.co/api/v2/evolution-chain/503/,slow,2026-03-06 14:24:40.226072+00,3
963,finizen,false,false,,https://pokeapi.co/api/v2/evolution-chain/504/,slow,2026-03-06 14:24:43.737432+00,3
964,palafin,false,false,963,https://pokeapi.co/api/v2/evolution-chain/504/,slow,2026-03-06 14:24:51.426031+00,3
965,varoom,false,false,,https://pokeapi.co/api/v2/evolution-chain/505/,medium,2026-03-06 14:24:55.622355+00,3
966,revavroom,false,false,965,https://pokeapi.co/api/v2/evolution-chain/505/,medium,2026-03-06 14:25:00.397683+00,3
967,cyclizar,false,false,,https://pokeapi.co/api/v2/evolution-chain/506/,medium-slow,2026-03-06 14:25:04.287418+00,3
968,orthworm,false,false,,https://pokeapi.co/api/v2/evolution-chain/507/,slow,2026-03-06 14:25:08.019908+00,3
969,glimmet,false,false,,https://pokeapi.co/api/v2/evolution-chain/508/,medium-slow,2026-03-06 14:25:11.795741+00,3
970,glimmora,false,false,969,https://pokeapi.co/api/v2/evolution-chain/508/,medium-slow,2026-03-06 14:25:16.207713+00,3
971,greavard,false,false,,https://pokeapi.co/api/v2/evolution-chain/509/,medium-slow,2026-03-06 14:25:20.104871+00,3
972,houndstone,false,false,971,https://pokeapi.co/api/v2/evolution-chain/509/,medium-slow,2026-03-06 14:25:24.396953+00,3
973,flamigo,false,false,,https://pokeapi.co/api/v2/evolution-chain/510/,medium-slow,2026-03-06 14:25:28.246752+00,3
974,cetoddle,false,false,,https://pokeapi.co/api/v2/evolution-chain/511/,medium-slow,2026-03-06 14:25:32.255041+00,3
975,cetitan,false,false,974,https://pokeapi.co/api/v2/evolution-chain/511/,medium-slow,2026-03-06 14:25:36.323015+00,3
976,veluza,false,false,,https://pokeapi.co/api/v2/evolution-chain/512/,fast,2026-03-06 14:25:39.975503+00,3
977,dondozo,false,false,,https://pokeapi.co/api/v2/evolution-chain/513/,slow,2026-03-06 14:25:44.450853+00,3
978,tatsugiri,false,false,,https://pokeapi.co/api/v2/evolution-chain/514/,medium-slow,2026-03-06 14:25:47.707087+00,3
979,annihilape,false,false,57,https://pokeapi.co/api/v2/evolution-chain/24/,medium,2026-03-06 14:25:55.472109+00,3
980,clodsire,false,false,194,https://pokeapi.co/api/v2/evolution-chain/96/,medium,2026-03-06 14:25:59.148383+00,3
981,farigiraf,false,false,203,https://pokeapi.co/api/v2/evolution-chain/101/,medium,2026-03-06 14:26:03.187601+00,3
982,dudunsparce,false,false,206,https://pokeapi.co/api/v2/evolution-chain/103/,medium,2026-03-06 14:26:07.554735+00,3
983,kingambit,false,false,625,https://pokeapi.co/api/v2/evolution-chain/317/,medium,2026-03-06 14:26:11.988337+00,3
984,great-tusk,false,false,,https://pokeapi.co/api/v2/evolution-chain/515/,slow,2026-03-06 14:26:16.300116+00,5
985,scream-tail,false,false,,https://pokeapi.co/api/v2/evolution-chain/516/,slow,2026-03-06 14:26:20.380163+00,5
986,brute-bonnet,false,false,,https://pokeapi.co/api/v2/evolution-chain/517/,slow,2026-03-06 14:26:24.209128+00,5
987,flutter-mane,false,false,,https://pokeapi.co/api/v2/evolution-chain/518/,slow,2026-03-06 14:26:28.23452+00,5
988,slither-wing,false,false,,https://pokeapi.co/api/v2/evolution-chain/519/,slow,2026-03-06 14:26:32.626243+00,5
989,sandy-shocks,false,false,,https://pokeapi.co/api/v2/evolution-chain/520/,slow,2026-03-06 14:26:36.931308+00,5
990,iron-treads,false,false,,https://pokeapi.co/api/v2/evolution-chain/521/,slow,2026-03-06 14:26:41.193911+00,5
991,iron-bundle,false,false,,https://pokeapi.co/api/v2/evolution-chain/522/,slow,2026-03-06 14:26:45.049967+00,5
992,iron-hands,false,false,,https://pokeapi.co/api/v2/evolution-chain/523/,slow,2026-03-06 14:26:49.411301+00,5
993,iron-jugulis,false,false,,https://pokeapi.co/api/v2/evolution-chain/524/,slow,2026-03-06 14:26:53.701768+00,5
994,iron-moth,false,false,,https://pokeapi.co/api/v2/evolution-chain/525/,slow,2026-03-06 14:27:01.223589+00,5
995,iron-thorns,false,false,,https://pokeapi.co/api/v2/evolution-chain/526/,slow,2026-03-06 14:27:05.600193+00,5
996,frigibax,false,false,,https://pokeapi.co/api/v2/evolution-chain/527/,slow,2026-03-06 14:27:09.197561+00,5
997,arctibax,false,false,996,https://pokeapi.co/api/v2/evolution-chain/527/,slow,2026-03-06 14:27:12.46045+00,5
998,baxcalibur,false,false,997,https://pokeapi.co/api/v2/evolution-chain/527/,slow,2026-03-07 22:56:40.608579+00,3
999,gimmighoul,false,false,,https://pokeapi.co/api/v2/evolution-chain/528/,slow,2026-03-07 22:56:38.705753+00,4
1000,gholdengo,false,false,999,https://pokeapi.co/api/v2/evolution-chain/528/,slow,2026-03-07 22:56:40.192372+00,3
1001,wo-chien,true,false,,https://pokeapi.co/api/v2/evolution-chain/529/,slow,2026-03-06 14:27:17.257102+00,4
1002,chien-pao,true,false,,https://pokeapi.co/api/v2/evolution-chain/530/,slow,2026-03-06 14:27:21.974304+00,4
1003,ting-lu,true,false,,https://pokeapi.co/api/v2/evolution-chain/531/,slow,2026-03-06 14:27:26.687663+00,4
1004,chi-yu,true,false,,https://pokeapi.co/api/v2/evolution-chain/532/,slow,2026-03-06 14:27:31.215412+00,4
1005,roaring-moon,false,false,,https://pokeapi.co/api/v2/evolution-chain/533/,slow,2026-03-06 14:27:35.55272+00,5
1006,iron-valiant,false,false,,https://pokeapi.co/api/v2/evolution-chain/534/,slow,2026-03-06 14:27:40.120106+00,5
1007,koraidon,true,false,,https://pokeapi.co/api/v2/evolution-chain/535/,slow,2026-03-06 14:27:44.408445+00,6
1008,miraidon,true,false,,https://pokeapi.co/api/v2/evolution-chain/536/,slow,2026-03-06 14:27:48.670848+00,6
1009,walking-wake,false,false,,https://pokeapi.co/api/v2/evolution-chain/537/,slow,2026-03-07 22:56:44.139362+00,3
1010,iron-leaves,false,false,,https://pokeapi.co/api/v2/evolution-chain/538/,slow,2026-03-07 22:56:44.481605+00,3
1011,dipplin,false,false,840,https://pokeapi.co/api/v2/evolution-chain/442/,slow,2026-03-07 22:56:48.003408+00,3
1012,poltchageist,false,false,,https://pokeapi.co/api/v2/evolution-chain/539/,slow,2026-03-07 22:56:47.574881+00,3
1013,sinistcha,false,false,1012,https://pokeapi.co/api/v2/evolution-chain/539/,slow,2026-03-07 22:56:47.823907+00,3
1014,okidogi,true,false,,https://pokeapi.co/api/v2/evolution-chain/540/,slow,2026-03-07 22:56:47.408367+00,5
1015,munkidori,true,false,,https://pokeapi.co/api/v2/evolution-chain/541/,slow,2026-03-07 22:56:47.575676+00,3
1016,fezandipiti,true,false,,https://pokeapi.co/api/v2/evolution-chain/542/,slow,2026-03-07 22:56:47.550473+00,3
1017,ogerpon,true,false,,https://pokeapi.co/api/v2/evolution-chain/543/,slow,2026-03-07 22:56:47.87848+00,3
1018,archaludon,false,false,884,https://pokeapi.co/api/v2/evolution-chain/465/,medium,2026-03-07 22:56:47.802246+00,3
1019,hydrapple,false,false,1011,https://pokeapi.co/api/v2/evolution-chain/442/,slow-then-very-fast,2026-03-07 22:56:48.016586+00,3
1020,gouging-fire,false,false,,https://pokeapi.co/api/v2/evolution-chain/544/,slow,2026-03-07 22:56:48.189357+00,5
1021,raging-bolt,false,false,,https://pokeapi.co/api/v2/evolution-chain/545/,slow,2026-03-07 22:56:51.915231+00,5
1022,iron-boulder,false,false,,https://pokeapi.co/api/v2/evolution-chain/547/,slow,2026-03-07 22:56:51.81699+00,5
1023,iron-crown,false,false,,https://pokeapi.co/api/v2/evolution-chain/546/,slow,2026-03-07 22:56:51.922085+00,5
1024,terapagos,true,false,,https://pokeapi.co/api/v2/evolution-chain/548/,slow,2026-03-07 22:56:51.254258+00,3
1025,pecharunt,false,true,,https://pokeapi.co/api/v2/evolution-chain/549/,slow,2026-03-07 22:56:51.30631+00,3
